,wind,solar,price
2024-11-11 12,0.2532,0.1863,104.5000
2024-11-11 13,0.2776,0.1609,105.0625
2024-11-11 14,0.2932,0.1648,115.4375
2024-11-11 15,0.3079,0.1204,127.3125
2024-11-11 16,0.3418,0.0234,120.5000
2024-11-11 17,0.3250,0.0001,128.3750
2024-11-11 18,0.3311,0.0000,137.3750
2024-11-11 19,0.3564,0.0001,140.1250
2024-11-11 20,0.3699,0.0001,122.5625
2024-11-11 21,0.4346,0.0000,128.3750
2024-11-11 22,0.4644,0.0000,112.6250
2024-11-11 23,0.5522,0.0000,83.5625
2024-11-12 00,0.5342,0.0000,80.3750
2024-11-12 01,0.5210,0.0000,86.5625
2024-11-12 02,0.4897,0.0000,92.5625
2024-11-12 03,0.4917,0.0000,81.6875
2024-11-12 04,0.4844,0.0000,102.2500
2024-11-12 05,0.4829,0.0000,131.6250
2024-11-12 06,0.5259,0.0000,132.7500
2024-11-12 07,0.5371,0.0204,122.8750
2024-11-12 08,0.5337,0.1605,112.5000
2024-11-12 09,0.4717,0.2732,80.3750
2024-11-12 10,0.4692,0.3193,73.5625
2024-11-12 11,0.3130,0.4011,90.8125
2024-11-12 12,0.2961,0.3667,110.5625
2024-11-12 13,0.3083,0.3887,101.3125
2024-11-12 14,0.3242,0.3140,107.7500
2024-11-12 15,0.3469,0.1713,111.4375
2024-11-12 16,0.3933,0.0440,117.6250
2024-11-12 17,0.3779,0.0001,112.9375
2024-11-12 18,0.3542,0.0000,127.9375
2024-11-12 19,0.4011,0.0000,123.1875
2024-11-12 20,0.4016,0.0000,100.3125
2024-11-12 21,0.2605,0.0000,109.6875
2024-11-12 22,0.2546,0.0000,111.0000
2024-11-12 23,0.2236,0.0000,102.0000
2024-11-13 00,0.1512,0.0000,110.7500
2024-11-13 01,0.1455,0.0000,133.6250
2024-11-13 02,0.1177,0.0000,135.8750
2024-11-13 03,0.0924,0.0000,140.6250
2024-11-13 04,0.0812,0.0000,143.7500
2024-11-13 05,0.0969,0.0000,154.3750
2024-11-13 06,0.0369,0.0000,166.6250
2024-11-13 07,0.0797,0.0154,169.5000
2024-11-13 08,0.0842,0.1573,139.5000
2024-11-13 09,0.1580,0.2886,108.0625
2024-11-13 10,0.1259,0.3684,134.1250
2024-11-13 11,0.1104,0.4561,123.8125
2024-11-13 12,0.1520,0.4167,108.9375
2024-11-13 13,0.1827,0.4524,93.8750
2024-11-13 14,0.2725,0.2947,91.3750
2024-11-13 15,0.2659,0.1737,102.3125
2024-11-13 16,0.2339,0.0562,104.8125
2024-11-13 17,0.2283,0.0016,108.8750
2024-11-13 18,0.2133,0.0001,140.8750
2024-11-13 19,0.2209,0.0001,152.8750
2024-11-13 20,0.2500,0.0001,128.2500
2024-11-13 21,0.2788,0.0001,90.1875
2024-11-13 22,0.3711,0.0001,79.3750
2024-11-13 23,0.3701,0.0000,74.2500
2024-11-14 00,0.3071,0.0000,82.5625
2024-11-14 01,0.2915,0.0000,61.0000
2024-11-14 02,0.3335,0.0000,56.6250
2024-11-14 03,0.3547,0.0000,54.2500
2024-11-14 04,0.3872,0.0000,68.1250
2024-11-14 05,0.3867,0.0000,97.1875
2024-11-14 06,0.4082,0.0000,109.1250
2024-11-14 07,0.3833,0.0211,103.6875
2024-11-14 08,0.3521,0.1870,85.8750
2024-11-14 09,0.3174,0.3362,62.3438
2024-11-14 10,0.2062,0.3792,68.4375
2024-11-14 11,0.1665,0.4189,82.7500
2024-11-14 12,0.1838,0.3757,154.1250
2024-11-14 13,0.1915,0.3948,149.1250
2024-11-14 14,0.2406,0.2791,155.3750
2024-11-14 15,0.2450,0.1709,213.8750
2024-11-14 16,0.2212,0.0608,179.8750
2024-11-14 17,0.2051,0.0024,218.0000
2024-11-14 18,0.2230,0.0001,220.0000
2024-11-14 19,0.2252,0.0001,161.3750
2024-11-14 20,0.2200,0.0001,146.2500
2024-11-14 21,0.2083,0.0001,109.6875
2024-11-14 22,0.1414,0.0001,118.0625
2024-11-14 23,0.0518,0.0001,126.0625
2024-11-15 00,0.0496,0.0000,132.1250
2024-11-15 01,0.0585,0.0000,128.8750
2024-11-15 02,0.0630,0.0000,116.7500
2024-11-15 03,0.1166,0.0000,123.6250
2024-11-15 04,0.1379,0.0000,125.9375
2024-11-15 05,0.2169,0.0000,127.8750
2024-11-15 06,0.2096,0.0001,125.8125
2024-11-15 07,0.2037,0.0358,110.9375
2024-11-15 08,0.1528,0.2158,112.9375
2024-11-15 09,0.1262,0.3911,102.3125
2024-11-15 10,0.1186,0.4587,76.5625
2024-11-15 11,0.1000,0.5186,91.1250
2024-11-15 12,0.0958,0.5464,77.5625
2024-11-15 13,0.0652,0.5073,95.9375
2024-11-15 14,0.1091,0.3201,136.3750
2024-11-15 15,0.0717,0.2009,152.6250
2024-11-15 16,0.1112,0.0804,134.7500
2024-11-15 17,0.1028,0.0031,156.5000
2024-11-15 18,0.0755,0.0001,165.2500
2024-11-15 19,0.1047,0.0001,172.8750
2024-11-15 20,0.0993,0.0001,176.1250
2024-11-15 21,0.0654,0.0001,166.8750
2024-11-15 22,0.0413,0.0001,158.6250
2024-11-15 23,0.0096,0.0001,139.6250
2024-11-16 00,0.0198,0.0000,120.4375
2024-11-16 01,0.0246,0.0000,125.1875
2024-11-16 02,0.0725,0.0000,125.5000
2024-11-16 03,0.0052,0.0000,131.3750
2024-11-16 04,0.0406,0.0000,129.2500
2024-11-16 05,0.0287,0.0000,115.8125
2024-11-16 06,0.0096,0.0001,157.3750
2024-11-16 07,0.0044,0.0341,150.8750
2024-11-16 08,0.0184,0.1726,135.3750
2024-11-16 09,0.0199,0.3279,115.6875
2024-11-16 10,0.0098,0.3354,120.3125
2024-11-16 11,0.0258,0.4402,66.0625
2024-11-16 12,0.0253,0.5571,43.1875
2024-11-16 13,0.0033,0.5522,71.0625
2024-11-16 14,0.0357,0.4111,95.1250
2024-11-16 15,0.0694,0.2639,116.0625
2024-11-16 16,0.0870,0.1021,126.8750
2024-11-16 17,0.0875,0.0037,136.2500
2024-11-16 18,0.1082,0.0001,143.2500
2024-11-16 19,0.1478,0.0001,163.0000
2024-11-16 20,0.1807,0.0001,168.5000
2024-11-16 21,0.1860,0.0001,143.0000
2024-11-16 22,0.2213,0.0001,129.1250
2024-11-16 23,0.3271,0.0000,112.5625
2024-11-17 00,0.3057,0.0000,94.6875
2024-11-17 01,0.2959,0.0000,77.1250
2024-11-17 02,0.2483,0.0000,79.1875
2024-11-17 03,0.2230,0.0000,96.9375
2024-11-17 04,0.1976,0.0000,98.9375
2024-11-17 05,0.2462,0.0000,101.1250
2024-11-17 06,0.2642,0.0001,90.9375
2024-11-17 07,0.2842,0.0355,71.5000
2024-11-17 08,0.2676,0.2280,70.6250
2024-11-17 09,0.1597,0.4233,70.5625
2024-11-17 10,0.1140,0.5430,58.4375
2024-11-17 11,0.1035,0.5913,58.9688
2024-11-17 12,0.1132,0.6011,41.6875
2024-11-17 13,0.1185,0.5796,33.1875
2024-11-17 14,0.1383,0.5166,35.5938
2024-11-17 15,0.1992,0.3640,44.7188
2024-11-17 16,0.2520,0.1339,90.8125
2024-11-17 17,0.2546,0.0047,123.8125
2024-11-17 18,0.2842,0.0001,129.3750
2024-11-17 19,0.2822,0.0001,134.1250
2024-11-17 20,0.3149,0.0001,135.3750
2024-11-17 21,0.3015,0.0001,134.2500
2024-11-17 22,0.3267,0.0001,137.2500
2024-11-17 23,0.3274,0.0001,114.1875
2024-11-18 00,0.3408,0.0000,116.8125
2024-11-18 01,0.3435,0.0000,101.1250
2024-11-18 02,0.2864,0.0000,109.6875
2024-11-18 03,0.2744,0.0000,105.9375
2024-11-18 04,0.2566,0.0000,110.6875
2024-11-18 05,0.2373,0.0000,146.1250
2024-11-18 06,0.2047,0.0001,155.8750
2024-11-18 07,0.1810,0.0309,156.3750
2024-11-18 08,0.1267,0.1832,137.5000
2024-11-18 09,0.0494,0.3652,112.1875
2024-11-18 10,0.0423,0.4119,117.3750
2024-11-18 11,0.1249,0.4753,98.9375
2024-11-18 12,0.1232,0.5190,104.3125
2024-11-18 13,0.0486,0.5229,105.8750
2024-11-18 14,0.0615,0.5166,90.5625
2024-11-18 15,0.0975,0.3274,108.6875
2024-11-18 16,0.0717,0.1107,130.1250
2024-11-18 17,0.0652,0.0034,154.6250
2024-11-18 18,0.0117,0.0001,157.7500
2024-11-18 19,0.0402,0.0001,165.7500
2024-11-18 20,0.0720,0.0001,146.6250
2024-11-18 21,0.0814,0.0001,148.3750
2024-11-18 22,0.1130,0.0000,160.7500
2024-11-18 23,0.1654,0.0000,137.0000
2024-11-19 00,0.1820,0.0000,108.0625
2024-11-19 01,0.1895,0.0000,100.9375
2024-11-19 02,0.1682,0.0000,119.3750
2024-11-19 03,0.1600,0.0000,128.6250
2024-11-19 04,0.1516,0.0000,135.7500
2024-11-19 05,0.2032,0.0000,133.2500
2024-11-19 06,0.2686,0.0000,145.0000
2024-11-19 07,0.2729,0.0020,151.8750
2024-11-19 08,0.3157,0.0450,151.3750
2024-11-19 09,0.3477,0.1293,131.5000
2024-11-19 10,0.3469,0.2017,120.0000
2024-11-19 11,0.3586,0.2120,106.1875
2024-11-19 12,0.3596,0.2705,73.5625
2024-11-19 13,0.3416,0.3152,60.8750
2024-11-19 14,0.3069,0.3359,46.3125
2024-11-19 15,0.3818,0.2266,55.4688
2024-11-19 16,0.3965,0.0839,74.6250
2024-11-19 17,0.3894,0.0027,107.6875
2024-11-19 18,0.3906,0.0000,119.2500
2024-11-19 19,0.3477,0.0000,126.0000
2024-11-19 20,0.3489,0.0000,122.1875
2024-11-19 21,0.3669,0.0001,124.7500
2024-11-19 22,0.3696,0.0000,108.0000
2024-11-19 23,0.3601,0.0000,165.1250
2024-11-20 00,0.3357,0.0000,158.1250
2024-11-20 01,0.3188,0.0000,174.7500
2024-11-20 02,0.3296,0.0000,203.8750
2024-11-20 03,0.4053,0.0000,147.1250
2024-11-20 04,0.4583,0.0000,159.0000
2024-11-20 05,0.4509,0.0000,167.3750
2024-11-20 06,0.4263,0.0000,172.2500
2024-11-20 07,0.4321,0.0061,193.7500
2024-11-20 08,0.4001,0.0851,176.6250
2024-11-20 09,0.3694,0.1980,152.7500
2024-11-20 10,0.3884,0.3147,78.9375
2024-11-20 11,0.3801,0.3364,85.4375
2024-11-20 12,0.3660,0.3008,83.6875
2024-11-20 13,0.3635,0.2478,67.2500
2024-11-20 14,0.3513,0.2678,61.0312
2024-11-20 15,0.3289,0.1688,74.5625
2024-11-20 16,0.3149,0.0509,101.4375
2024-11-20 17,0.2598,0.0013,142.0000
2024-11-20 18,0.1998,0.0000,181.3750
2024-11-20 19,0.1400,0.0000,207.5000
2024-11-20 20,0.2593,0.0001,183.6250
2024-11-20 21,0.3479,0.0001,136.0000
2024-11-20 22,0.3115,0.0000,133.6250
2024-11-20 23,0.3037,0.0000,125.3125
2024-11-21 00,0.2852,0.0000,128.5000
2024-11-21 01,0.2815,0.0000,122.3750
2024-11-21 02,0.2715,0.0000,116.8750
2024-11-21 03,0.1571,0.0000,130.7500
2024-11-21 04,0.1207,0.0000,135.3750
2024-11-21 05,0.0612,0.0000,145.6250
2024-11-21 06,0.0590,0.0000,176.3750
2024-11-21 07,0.0449,0.0020,179.5000
2024-11-21 08,0.0103,0.0632,181.2500
2024-11-21 09,0.0027,0.1816,43.5312
2024-11-21 10,0.0812,0.2688,30.9844
2024-11-21 11,0.0088,0.2883,43.2812
2024-11-21 12,0.0782,0.3442,148.3750
2024-11-21 13,0.1083,0.3469,137.1250
2024-11-21 14,0.1758,0.2749,132.1250
2024-11-21 15,0.1975,0.1895,127.3125
2024-11-21 16,0.2012,0.0554,140.0000
2024-11-21 17,0.1801,0.0011,140.3750
2024-11-21 18,0.2524,0.0000,40.1250
2024-11-21 19,0.2349,0.0000,67.4375
2024-11-21 20,0.2910,0.0000,48.5625
2024-11-21 21,0.3015,0.0001,139.5000
2024-11-21 22,0.3066,0.0000,139.6250
2024-11-21 23,0.3660,0.0000,106.5625
2024-11-22 00,0.4148,0.0000,106.0000
2024-11-22 01,0.4229,0.0000,92.8125
2024-11-22 02,0.4600,0.0000,82.3125
2024-11-22 03,0.4517,0.0000,80.8750
2024-11-22 04,0.4099,0.0000,106.1250
2024-11-22 05,0.3894,0.0000,126.7500
2024-11-22 06,0.3850,0.0000,131.8750
2024-11-22 07,0.3887,0.0020,115.1875
2024-11-22 08,0.3616,0.0806,115.6250
2024-11-22 09,0.3281,0.2668,98.5000
2024-11-22 10,0.2996,0.3958,97.8125
2024-11-22 11,0.3398,0.5142,89.8125
2024-11-22 12,0.4324,0.5464,81.1875
2024-11-22 13,0.4329,0.5732,65.0625
2024-11-22 14,0.4875,0.5166,51.8125
2024-11-22 15,0.4316,0.3640,80.4375
2024-11-22 16,0.4631,0.1339,111.1875
2024-11-22 17,0.4253,0.0045,135.6250
2024-11-22 18,0.3875,0.0001,138.2500
2024-11-22 19,0.3748,0.0001,137.5000
2024-11-22 20,0.4006,0.0001,101.0000
2024-11-22 21,0.4175,0.0001,96.6250
2024-11-22 22,0.4409,0.0001,91.0000
2024-11-22 23,0.5156,0.0001,74.0000
2024-11-23 00,0.4863,0.0000,92.2500
2024-11-23 01,0.4800,0.0000,113.0000
2024-11-23 02,0.4270,0.0000,116.6250
2024-11-23 03,0.4163,0.0000,91.3125
2024-11-23 04,0.4119,0.0000,103.7500
2024-11-23 05,0.4465,0.0000,108.5625
2024-11-23 06,0.4609,0.0000,106.0625
2024-11-23 07,0.4985,0.0164,87.4375
2024-11-23 08,0.4504,0.2345,84.0625
2024-11-23 09,0.4238,0.4233,63.7500
2024-11-23 10,0.4207,0.5430,28.7656
2024-11-23 11,0.4277,0.5913,29.2344
2024-11-23 12,0.4404,0.6011,-2.0000
2024-11-23 13,0.4070,0.5796,-2.0000
2024-11-23 14,0.4202,0.5166,25.4375
2024-11-23 15,0.4670,0.3640,44.7812
2024-11-23 16,0.5308,0.1339,84.9375
2024-11-23 17,0.4780,0.0057,95.6875
2024-11-23 18,0.4128,0.0001,107.4375
2024-11-23 19,0.3560,0.0001,111.5000
2024-11-23 20,0.3811,0.0001,122.1250
2024-11-23 21,0.4209,0.0002,118.8125
2024-11-23 22,0.3430,0.0001,147.2500
2024-11-23 23,0.3110,0.0001,127.3750
2024-11-24 00,0.2891,0.0000,138.2500
2024-11-24 01,0.2507,0.0000,133.8750
2024-11-24 02,0.3293,0.0000,135.6250
2024-11-24 03,0.2839,0.0000,124.8125
2024-11-24 04,0.2063,0.0000,122.8750
2024-11-24 05,0.1840,0.0000,122.5625
2024-11-24 06,0.1423,0.0000,128.8750
2024-11-24 07,0.1434,0.0133,142.1250
2024-11-24 08,0.0122,0.1794,130.5000
2024-11-24 09,0.0127,0.3882,114.0000
2024-11-24 10,0.0076,0.5410,91.8750
2024-11-24 11,0.0028,0.5913,71.1250
2024-11-24 12,0.0057,0.6011,70.1250
2024-11-24 13,0.0213,0.5796,66.2500
2024-11-24 14,0.0140,0.5122,64.8125
2024-11-24 15,0.0013,0.3640,100.1250
2024-11-24 16,0.0192,0.1247,141.3750
2024-11-24 17,0.0395,0.0041,143.5000
2024-11-24 18,0.0808,0.0001,153.0000
2024-11-24 19,0.0368,0.0001,160.0000
2024-11-24 20,0.0259,0.0001,149.5000
2024-11-24 21,0.1063,0.0001,131.6250
2024-11-24 22,0.0524,0.0001,134.0000
2024-11-24 23,0.0025,0.0001,135.7500
2024-11-25 00,0.0062,0.0000,149.5000
2024-11-25 01,0.0586,0.0000,152.5000
2024-11-25 02,0.0081,0.0000,158.2500
2024-11-25 03,0.1049,0.0000,129.0000
2024-11-25 04,0.0089,0.0000,150.3750
2024-11-25 05,0.0171,0.0000,146.8750
2024-11-25 06,0.0287,0.0000,149.8750
2024-11-25 07,0.1589,0.0193,143.6250
2024-11-25 08,0.0023,0.1906,130.5000
2024-11-25 09,0.0867,0.3767,105.6250
2024-11-25 10,0.0197,0.4790,96.3125
2024-11-25 11,0.0010,0.5127,105.7500
2024-11-25 12,0.0067,0.5176,109.3125
2024-11-25 13,0.0050,0.5308,94.0000
2024-11-25 14,0.0815,0.5166,85.8125
2024-11-25 15,0.0303,0.3640,108.8750
2024-11-25 16,0.0648,0.1312,124.5000
2024-11-25 17,0.0891,0.0048,142.0000
2024-11-25 18,0.0993,0.0001,153.0000
2024-11-25 19,0.1005,0.0001,136.0000
2024-11-25 20,0.1305,0.0001,134.1250
2024-11-25 21,0.1995,0.0001,123.6875
2024-11-25 22,0.2072,0.0001,205.2500
2024-11-25 23,0.2612,0.0000,176.1250
2024-11-26 00,0.3181,0.0000,165.1250
2024-11-26 01,0.3196,0.0000,169.2500
2024-11-26 02,0.3782,0.0000,151.3750
2024-11-26 03,0.4653,0.0000,186.5000
2024-11-26 04,0.4739,0.0000,173.1250
2024-11-26 05,0.4241,0.0000,100.3125
2024-11-26 06,0.3821,0.0000,81.4375
2024-11-26 07,0.3945,0.0204,81.8125
2024-11-26 08,0.3848,0.1758,59.0625
2024-11-26 09,0.4417,0.3428,61.8750
2024-11-26 10,0.5459,0.3738,52.8750
2024-11-26 11,0.5610,0.4177,34.0938
2024-11-26 12,0.6675,0.4385,26.3125
2024-11-26 13,0.6875,0.4019,52.6562
2024-11-26 14,0.6777,0.4102,69.9375
2024-11-26 15,0.6396,0.2849,58.9688
2024-11-26 16,0.6606,0.0944,76.3750
2024-11-26 17,0.6626,0.0031,100.3125
2024-11-26 18,0.6484,0.0001,117.5000
2024-11-26 19,0.6016,0.0001,123.6875
2024-11-26 20,0.6011,0.0001,114.5625
2024-11-26 21,0.5776,0.0001,112.9375
2024-11-26 22,0.5635,0.0001,104.4375
2024-11-26 23,0.6162,0.0000,86.7500
2024-11-27 00,0.6587,0.0000,47.3750
2024-11-27 01,0.6670,0.0000,38.6250
2024-11-27 02,0.6572,0.0000,39.7500
2024-11-27 03,0.6353,0.0000,43.0000
2024-11-27 04,0.6255,0.0000,55.4375
2024-11-27 05,0.6367,0.0000,83.4375
2024-11-27 06,0.6152,0.0000,99.5000
2024-11-27 07,0.5532,0.0222,94.7500
2024-11-27 08,0.4192,0.1688,93.6875
2024-11-27 09,0.3889,0.3240,88.0000
2024-11-27 10,0.2634,0.4231,93.0625
2024-11-27 11,0.2937,0.4934,84.4375
2024-11-27 12,0.3413,0.4841,78.4375
2024-11-27 13,0.3713,0.4321,73.3750
2024-11-27 14,0.3762,0.4465,72.6250
2024-11-27 15,0.4832,0.3066,69.6875
2024-11-27 16,0.5234,0.0964,85.4375
2024-11-27 17,0.4746,0.0027,87.7500
2024-11-27 18,0.2998,0.0001,105.7500
2024-11-27 19,0.2891,0.0001,112.2500
2024-11-27 20,0.2878,0.0001,105.1875
2024-11-27 21,0.2900,0.0001,101.8750
2024-11-27 22,0.3164,0.0000,87.7500
2024-11-27 23,0.2717,0.0000,95.6875
2024-11-28 00,0.2849,0.0000,104.1875
2024-11-28 01,0.2277,0.0000,112.3125
2024-11-28 02,0.1531,0.0000,120.5000
2024-11-28 03,0.1392,0.0000,102.1875
2024-11-28 04,0.1136,0.0000,124.6875
2024-11-28 05,0.0793,0.0000,143.0000
2024-11-28 06,0.0684,0.0001,132.0000
2024-11-28 07,0.0327,0.0300,126.7500
2024-11-28 08,0.0963,0.2302,92.0000
2024-11-28 09,0.0848,0.4233,74.8750
2024-11-28 10,0.0331,0.5430,73.0625
2024-11-28 11,0.0090,0.5913,69.7500
2024-11-28 12,0.0097,0.6011,53.3438
2024-11-28 13,0.0518,0.5796,47.5938
2024-11-28 14,0.0695,0.5166,51.5938
2024-11-28 15,0.0292,0.3640,41.8750
2024-11-28 16,0.0441,0.1217,91.2500
2024-11-28 17,0.0909,0.0034,83.0625
2024-11-28 18,0.1246,0.0001,92.5625
2024-11-28 19,0.1719,0.0001,88.1250
2024-11-28 20,0.2152,0.0001,94.0000
2024-11-28 21,0.2257,0.0001,81.0000
2024-11-28 22,0.1475,0.0001,81.8125
2024-11-28 23,0.1746,0.0000,75.1875
2024-11-29 00,0.1788,0.0000,79.7500
2024-11-29 01,0.2216,0.0000,65.8125
2024-11-29 02,0.2432,0.0000,60.9062
2024-11-29 03,0.2029,0.0000,53.2188
2024-11-29 04,0.2593,0.0000,45.9062
2024-11-29 05,0.2717,0.0000,67.5000
2024-11-29 06,0.3132,0.0000,61.2188
2024-11-29 07,0.4141,0.0101,47.5312
2024-11-29 08,0.4170,0.1538,23.2031
2024-11-29 09,0.4165,0.3049,23.3438
2024-11-29 10,0.4070,0.4243,-2.0000
2024-11-29 11,0.4907,0.4802,-2.0000
2024-11-29 12,0.5850,0.4062,-2.0000
2024-11-29 13,0.6104,0.3640,-2.0000
2024-11-29 14,0.7129,0.3579,-2.0000
2024-11-29 15,0.8384,0.2874,-2.0000
2024-11-29 16,0.8799,0.0811,27.5938
2024-11-29 17,0.8843,0.0022,42.3125
2024-11-29 18,0.8701,0.0001,38.2188
2024-11-29 19,0.8481,0.0000,43.7188
2024-11-29 20,0.8687,0.0000,58.0000
2024-11-29 21,0.8472,0.0000,38.5938
2024-11-29 22,0.8589,0.0000,19.6094
2024-11-29 23,0.7495,0.0000,49.8125
2024-11-30 00,0.7593,0.0000,43.9062
2024-11-30 01,0.7002,0.0000,31.9844
2024-11-30 02,0.6631,0.0000,28.7812
2024-11-30 03,0.6333,0.0000,21.6406
2024-11-30 04,0.6060,0.0000,22.2188
2024-11-30 05,0.6357,0.0000,21.1250
2024-11-30 06,0.5581,0.0000,29.2344
2024-11-30 07,0.5278,0.0071,30.6406
2024-11-30 08,0.5498,0.0823,24.0156
2024-11-30 09,0.5537,0.2000,6.7500
2024-11-30 10,0.5293,0.3491,-2.0000
2024-11-30 11,0.4868,0.4104,6.3398
2024-11-30 12,0.4785,0.3660,5.9062
2024-11-30 13,0.4844,0.3550,14.5391
2024-11-30 14,0.5620,0.3125,6.3594
2024-11-30 15,0.5977,0.2260,22.7344
2024-11-30 16,0.6426,0.0776,42.3125
2024-11-30 17,0.6504,0.0026,37.2812
2024-11-30 18,0.5479,0.0000,38.2500
2024-11-30 19,0.5371,0.0000,47.7188
2024-11-30 20,0.5366,0.0000,37.8438
2024-11-30 21,0.4775,0.0000,35.6562
2024-11-30 22,0.4678,0.0000,-2.0000
2024-11-30 23,0.5073,0.0000,-2.0000
2024-12-01 00,0.4849,0.0000,5.0977
2024-12-01 01,0.4854,0.0000,65.5625
2024-12-01 02,0.5078,0.0000,46.5000
2024-12-01 03,0.6011,0.0000,28.6562
2024-12-01 04,0.6152,0.0000,4.5195
2024-12-01 05,0.6416,0.0000,6.5625
2024-12-01 06,0.6514,0.0000,-1.0615
2024-12-01 07,0.5845,0.0009,28.1875
2024-12-01 08,0.5488,0.0542,16.3594
2024-12-01 09,0.5464,0.1598,20.5000
2024-12-01 10,0.5522,0.3174,-1.3154
2024-12-01 11,0.5513,0.3706,-2.0000
2024-12-01 12,0.5610,0.4082,-2.0000
2024-12-01 13,0.6260,0.3777,-2.0000
2024-12-01 14,0.6587,0.3491,-2.0000
2024-12-01 15,0.6689,0.2285,-2.0000
2024-12-01 16,0.5884,0.0664,0.0370
2024-12-01 17,0.5664,0.0012,25.3125
2024-12-01 18,0.6162,0.0001,24.7969
2024-12-01 19,0.6421,0.0000,39.0938
2024-12-01 20,0.7290,0.0000,28.7812
2024-12-01 21,0.6738,0.0001,22.3750
2024-12-01 22,0.6626,0.0000,41.5000
2024-12-01 23,0.5015,0.0000,54.1250
2024-12-02 00,0.4612,0.0000,62.2812
2024-12-02 01,0.4197,0.0000,83.5000
2024-12-02 02,0.3813,0.0000,75.8125
2024-12-02 03,0.3706,0.0000,78.0000
2024-12-02 04,0.3484,0.0000,62.5312
2024-12-02 05,0.2866,0.0000,67.4375
2024-12-02 06,0.2739,0.0000,72.3125
2024-12-02 07,0.2668,0.0025,81.8125
2024-12-02 08,0.2175,0.1013,63.5625
2024-12-02 09,0.2202,0.3311,41.3438
2024-12-02 10,0.1920,0.4919,31.6719
2024-12-02 11,0.0936,0.5610,52.4375
2024-12-02 12,0.1090,0.5439,34.1562
2024-12-02 13,0.2039,0.4287,32.3438
2024-12-02 14,0.2169,0.3877,38.2500
2024-12-02 15,0.2273,0.2397,46.6250
2024-12-02 16,0.2449,0.0620,58.0000
2024-12-02 17,0.2255,0.0011,78.1250
2024-12-02 18,0.2083,0.0001,110.3750
2024-12-02 19,0.2386,0.0000,135.6250
2024-12-02 20,0.2292,0.0000,124.8750
2024-12-02 21,0.1852,0.0000,108.5625
2024-12-02 22,0.1768,0.0000,105.3750
2024-12-02 23,0.1533,0.0000,109.5000
2024-12-03 00,0.1389,0.0000,103.1250
2024-12-03 01,0.1727,0.0000,86.5625
2024-12-03 02,0.2642,0.0000,68.3750
2024-12-03 03,0.2683,0.0000,65.2500
2024-12-03 04,0.2661,0.0000,52.8438
2024-12-03 05,0.3342,0.0000,60.8750
2024-12-03 06,0.3362,0.0000,77.1250
2024-12-03 07,0.3245,0.0025,89.7500
2024-12-03 08,0.4507,0.0708,69.5000
2024-12-03 09,0.4160,0.2274,66.7500
2024-12-03 10,0.4192,0.3706,56.8438
2024-12-03 11,0.4333,0.4138,33.8750
2024-12-03 12,0.4553,0.4102,30.0000
2024-12-03 13,0.5791,0.2715,45.5000
2024-12-03 14,0.6313,0.2585,34.8750
2024-12-03 15,0.6636,0.1624,48.5625
2024-12-03 16,0.6729,0.0587,25.8750
2024-12-03 17,0.5483,0.0010,62.2188
2024-12-03 18,0.5498,0.0000,74.2500
2024-12-03 19,0.5449,0.0000,102.8750
2024-12-03 20,0.5518,0.0000,85.6875
2024-12-03 21,0.5098,0.0000,92.1875
2024-12-03 22,0.4092,0.0000,70.8750
2024-12-03 23,0.5562,0.0000,48.9688
2024-12-04 00,0.5449,0.0000,25.1094
2024-12-04 01,0.5366,0.0000,17.8594
2024-12-04 02,0.5664,0.0000,23.9062
2024-12-04 03,0.5698,0.0000,32.5625
2024-12-04 04,0.4993,0.0000,35.0000
2024-12-04 05,0.5283,0.0000,54.7812
2024-12-04 06,0.5688,0.0000,58.3750
2024-12-04 07,0.5815,0.0025,50.9062
2024-12-04 08,0.5132,0.0941,51.2188
2024-12-04 09,0.5083,0.2983,35.4375
2024-12-04 10,0.5137,0.4919,15.5938
2024-12-04 11,0.5137,0.5610,-2.0000
2024-12-04 12,0.5366,0.5820,-2.0000
2024-12-04 13,0.4773,0.5361,-2.0000
2024-12-04 14,0.4949,0.4868,-2.0000
2024-12-04 15,0.5425,0.2556,33.9062
2024-12-04 16,0.6353,0.0693,30.5312
2024-12-04 17,0.6074,0.0004,52.8125
2024-12-04 18,0.5552,0.0000,76.1250
2024-12-04 19,0.4688,0.0000,93.1875
2024-12-04 20,0.4683,0.0000,86.3125
2024-12-04 21,0.4602,0.0000,104.2500
2024-12-04 22,0.4441,0.0000,77.6875
2024-12-04 23,0.4241,0.0000,88.0625
2024-12-05 00,0.4380,0.0000,78.5000
2024-12-05 01,0.4556,0.0000,71.4375
2024-12-05 02,0.5386,0.0000,52.5625
2024-12-05 03,0.5254,0.0000,64.7500
2024-12-05 04,0.5156,0.0000,62.8125
2024-12-05 05,0.4651,0.0000,75.0625
2024-12-05 06,0.3875,0.0000,87.3750
2024-12-05 07,0.4258,0.0025,75.0625
2024-12-05 08,0.4053,0.0753,63.6562
2024-12-05 09,0.3640,0.1941,53.9062
2024-12-05 10,0.2905,0.2605,49.2188
2024-12-05 11,0.3030,0.3508,23.2344
2024-12-05 12,0.3958,0.3245,15.6484
2024-12-05 13,0.4023,0.2474,16.5000
2024-12-05 14,0.4507,0.2281,29.3750
2024-12-05 15,0.5156,0.1390,16.7656
2024-12-05 16,0.5132,0.0333,41.8750
2024-12-05 17,0.3818,0.0000,68.1875
